review,sentiment,source
the the experience was dirty.,negative,negative_aug
the the experience was rude.,negative,negative_aug
the accommodation was bad.,negative,negative_aug
the accommodation was poor.,negative,negative_aug
the accommodation was terrible.,negative,negative_aug
the accommodation was awful.,negative,negative_aug
the accommodation was horrible.,negative,negative_aug
the accommodation was disappointing.,negative,negative_aug
the accommodation was dirty.,negative,negative_aug
the accommodation was rude.,negative,negative_aug
the food was bad.,negative,negative_aug
the food was poor.,negative,negative_aug
the food was terrible.,negative,negative_aug
the food was awful.,negative,negative_aug
the food was horrible.,negative,negative_aug
the food was disappointing.,negative,negative_aug
the food was dirty.,negative,negative_aug
the food was rude.,negative,negative_aug
the the food was bad.,negative,negative_aug
the the food was poor.,negative,negative_aug
the the food was terrible.,negative,negative_aug
the the food was awful.,negative,negative_aug
the the food was horrible.,negative,negative_aug
the the food was disappointing.,negative,negative_aug
the the food was dirty.,negative,negative_aug
the the food was rude.,negative,negative_aug
the cleanliness was bad.,negative,negative_aug
the cleanliness was poor.,negative,negative_aug
the cleanliness was terrible.,negative,negative_aug
the cleanliness was awful.,negative,negative_aug
the cleanliness was horrible.,negative,negative_aug
the cleanliness was disappointing.,negative,negative_aug
the cleanliness was dirty.,negative,negative_aug
the cleanliness was rude.,negative,negative_aug
the value for money was bad.,negative,negative_aug
the value for money was poor.,negative,negative_aug
the value for money was terrible.,negative,negative_aug
the value for money was awful.,negative,negative_aug
the value for money was horrible.,negative,negative_aug
the value for money was disappointing.,negative,negative_aug
the value for money was dirty.,negative,negative_aug
the value for money was rude.,negative,negative_aug
service was bad.,negative,negative_aug
service was poor.,negative,negative_aug
service was terrible.,negative,negative_aug
service was awful.,negative,negative_aug
service was horrible.,negative,negative_aug
service was disappointing.,negative,negative_aug
service was dirty.,negative,negative_aug
service was rude.,negative,negative_aug
staff service was bad.,negative,negative_aug
staff service was poor.,negative,negative_aug
staff service was terrible.,negative,negative_aug
staff service was awful.,negative,negative_aug
staff service was horrible.,negative,negative_aug
staff service was disappointing.,negative,negative_aug
staff service was dirty.,negative,negative_aug
staff service was rude.,negative,negative_aug
room service was bad.,negative,negative_aug
room service was poor.,negative,negative_aug
room service was terrible.,negative,negative_aug
room service was awful.,negative,negative_aug
room service was horrible.,negative,negative_aug
room service was disappointing.,negative,negative_aug
room service was dirty.,negative,negative_aug
room service was rude.,negative,negative_aug
hotel service was bad.,negative,negative_aug
hotel service was poor.,negative,negative_aug
hotel service was terrible.,negative,negative_aug
hotel service was awful.,negative,negative_aug
hotel service was horrible.,negative,negative_aug
hotel service was disappointing.,negative,negative_aug
hotel service was dirty.,negative,negative_aug
hotel service was rude.,negative,negative_aug
customer service was bad.,negative,negative_aug
customer service was poor.,negative,negative_aug
customer service was terrible.,negative,negative_aug
customer service was awful.,negative,negative_aug
customer service was horrible.,negative,negative_aug
customer service was disappointing.,negative,negative_aug
customer service was dirty.,negative,negative_aug
customer service was rude.,negative,negative_aug
the service was bad.,negative,negative_aug
the service was poor.,negative,negative_aug
the service was terrible.,negative,negative_aug
the service was awful.,negative,negative_aug
the service was horrible.,negative,negative_aug
the service was disappointing.,negative,negative_aug
the service was dirty.,negative,negative_aug
the service was rude.,negative,negative_aug
staff was bad.,negative,negative_aug
staff was poor.,negative,negative_aug
staff was terrible.,negative,negative_aug
staff was awful.,negative,negative_aug
staff was horrible.,negative,negative_aug
staff was disappointing.,negative,negative_aug
staff was dirty.,negative,negative_aug
staff was rude.,negative,negative_aug
the staff was bad.,negative,negative_aug
the staff was poor.,negative,negative_aug
the staff was terrible.,negative,negative_aug
the staff was awful.,negative,negative_aug
the staff was horrible.,negative,negative_aug
the staff was disappointing.,negative,negative_aug
the staff was dirty.,negative,negative_aug
the staff was rude.,negative,negative_aug
room was bad.,negative,negative_aug
room was poor.,negative,negative_aug
room was terrible.,negative,negative_aug
room was awful.,negative,negative_aug
room was horrible.,negative,negative_aug
room was disappointing.,negative,negative_aug
room was dirty.,negative,negative_aug
room was rude.,negative,negative_aug
the room was bad.,negative,negative_aug
the room was poor.,negative,negative_aug
the room was terrible.,negative,negative_aug
the room was awful.,negative,negative_aug
the room was horrible.,negative,negative_aug
the room was disappointing.,negative,negative_aug
the room was dirty.,negative,negative_aug
the room was rude.,negative,negative_aug
wifi was bad.,negative,negative_aug
wifi was poor.,negative,negative_aug
wifi was terrible.,negative,negative_aug
wifi was awful.,negative,negative_aug
wifi was horrible.,negative,negative_aug
wifi was disappointing.,negative,negative_aug
wifi was dirty.,negative,negative_aug
wifi was rude.,negative,negative_aug
the wifi was bad.,negative,negative_aug
the wifi was poor.,negative,negative_aug
the wifi was terrible.,negative,negative_aug
the wifi was awful.,negative,negative_aug
