review,sentiment,source
very friendly staff and smooth check-in.,positive,hrast
very friendly staff and the room was really comfortable.,positive,hrast
very friendly staff and unlikely swimming pool in the city center.,positive,hrast
very friendly staff and very dog friendly.,positive,hrast
very friendly staff and victor from the reception was very helpful to us as well.,positive,hrast
very friendly staff at the reception and thai restaurant.,positive,hrast
"very friendly staff ideal, central location.",positive,hrast
very friendly staff- lovingly furnished hotel rooms.,positive,hrast
"very friendly staff, a great family welcome.",positive,hrast
"very friendly staff, a great, informal welcome.",positive,hrast
"very friendly staff, basic but efficient and worth staying at.",positive,hrast
"very friendly staff, clean and new rooms, great location.",positive,hrast
"very friendly staff, clean rooms, very comfortable bed in the double room.",positive,hrast
"very friendly staff, everything very neat.",positive,hrast
"very friendly staff, good breakfast and good rooms.",positive,hrast
"very friendly staff, good parking.",positive,hrast
"very friendly staff, great breakfast.",positive,hrast
"very friendly staff, great communication (arrival after 12 o'clock no problem thanks to uncomplicated agreement in advance via whatsapp).",positive,hrast
"very friendly staff, surgically clean, very comfortable beds/linen/pillows.",positive,hrast
"very friendly staff, they let me use the luggage’s room (at my own risk, as the sign said) before and after the check in.",positive,hrast
"very friendly staff, very nice spacious room and bathroom / wc.",positive,hrast
"very friendly staff, very nice spacious room and bathroom/toilet.",positive,hrast
"very friendly staff, very rich lunch, comfortable bed, very good.",positive,hrast
very friendly staff.,positive,hrast
very friendly team.,positive,hrast
"very friendly we had everything we needed, lovely breakfast, comfortable bed.",positive,hrast
very friendly welcome!,positive,hrast
"very friendly welcome, taking the time to show the main rooms of the hotel (breakfast room, bar, ""living room"" with seating, luggage room) and to explain the procedures.",positive,hrast
"very friendly, clean and great breakfast buffet.",positive,hrast
"very friendly, helpful and always available staff, clean establishment, spacious, bright room, with good bedding.",positive,hrast
"very friendly, helpful and efficient receptionist.",positive,hrast
"very friendly, helpful staff with great central location.",positive,hrast
"very friendly, helpful staff.",positive,hrast
"very functional location, swimming pool and gym.",positive,hrast
very functional room.,positive,hrast
"very functional website/app to order anything, literally anything you might need or have forgotten (like bathroom amenities, toilet paper, night kits).",positive,hrast
"very functional, comfortable and clean room.",positive,hrast
very funky smell in the second floor halway.,negative,hrast
"very good accommodation, centrally located.",positive,hrast
very good advice from the receptionist on restaurants near by.,positive,hrast
very good and rich breakfast!,positive,hrast
very good attention from the administrative staff as well as from the services.,positive,hrast
very good attention from the reception staff.,positive,hrast
very good bathroom facilities.,positive,hrast
very good bathroom.,positive,hrast
very good beds.,positive,hrast
very good breakfast (for italian standards)!,positive,hrast
very good breakfast buffet.,positive,hrast
very good breakfast but all hotels should stop this artificial scrambled egg.,positive,hrast
very good breakfast experience.,positive,hrast
very good breakfast very nice city view from the room.,positive,hrast
"very good breakfast- warm buns, fruits, fantastic iberic ham and local cheeses.",positive,hrast
very good breakfast with lots of choice.,positive,hrast
"very good breakfast with scrambled eggs, bacon and other warm food.",positive,hrast
"very good breakfast, easy parking for a fee.",positive,hrast
"very good breakfast, fresh vegetables and a bar downstairs with a nice atmosphere.",positive,hrast
"very good breakfast, good location, room clean.",positive,hrast
"very good breakfast, good location, very friendly staff.",positive,hrast
"very good breakfast, good location.",positive,hrast
"very good breakfast, large selection, fresh products.",positive,hrast
"very good breakfast, nice dining room, very nice and renovated with love.",positive,hrast
"very good breakfast, very kind employees, we have got every information we needed.",positive,hrast
very good breakfast.,positive,hrast
very good buffet breakfast.,positive,hrast
very good central location and helpful staff.,positive,hrast
very good cleaning of the rooms!,positive,hrast
"very good establishment, nice room, great bedding, well located.",positive,hrast
very good facilities.,positive,hrast
"very good facility, room and location.",positive,hrast
very good for the price we paid.,positive,hrast
"very good good place, not far from center.",positive,hrast
very good hosts.,positive,hrast
very good hotel with the best view of the town.,positive,hrast
"very good localization, close to the subway, city center and nice park.",positive,hrast
"very good location - 5 min by foot to train, one station - 3 min by train to airport, 12 min do copenhagen central station, one station - 2 min to royal arena.",positive,hrast
very good location - comfy beds.,positive,hrast
very good location - very close to the main train/metro station.,positive,hrast
very good location / close to town / great view of the castle and mountains.,positive,hrast
very good location and a nice staff.,positive,hrast
very good location and family hotel.,positive,hrast
very good location and nice room.,positive,hrast
"very good location and nice staff, cosy room.",positive,hrast
very good location and nice view from the window.,positive,hrast
very good location and treatment of the staff.,positive,hrast
very good location and welcome staff.,positive,hrast
very good location and welcoming staff.,positive,hrast
very good location as the historic center and the train station can be reached on foot in 5 to 10 min.,positive,hrast
"very good location close to dante square and metro, bus,.",positive,hrast
very good location close to the old town.,positive,hrast
very good location for city and cental station.,positive,hrast
